dwr_id,dau,major,fraction
135_65,044,Forest,0.42
135_65,044,Herbaceous,0.26
135_65,044,Shrubland,0.32
135_65,045,Developed,0.07
135_65,045,Forest,0.14
135_65,045,Herbaceous,0.26
135_65,045,Shrubland,0.53
135_66,044,Developed,0.00
135_66,044,Forest,0.60
135_66,044,Herbaceous,0.02
135_66,044,Shrubland,0.38
135_66,044,Wetlands,0.00
135_66,045,Developed,0.03
135_66,045,Forest,0.28
135_66,045,Shrubland,0.69
135_67,044,Developed,0.01
135_67,044,Forest,0.41
135_67,044,Herbaceous,0.08
135_67,044,Shrubland,0.50
135_67,045,Developed,0.02
135_67,045,Forest,0.37
135_67,045,Herbaceous,0.09
135_67,045,Shrubland,0.52
135_68,044,Barren,0.00
135_68,044,Developed,0.02
135_68,044,Forest,0.31
135_68,044,Herbaceous,0.03
135_68,044,Shrubland,0.65
135_68,218,Developed,0.00
135_68,218,Forest,0.39
135_68,218,Herbaceous,0.05
135_68,218,Shrubland,0.57
135_69,044,Forest,0.11
135_69,044,Shrubland,0.89
135_69,218,Developed,0.01
135_69,218,Forest,0.26
135_69,218,Herbaceous,0.08
135_69,218,Shrubland,0.65
13_57,002,Developed,0.01
13_57,002,Forest,0.82
13_57,002,Herbaceous,0.06
13_57,002,Shrubland,0.11
135_70,218,Developed,0.00
135_70,218,Forest,0.27
135_70,218,Herbaceous,0.09
135_70,218,Shrubland,0.64
135_71,218,Forest,0.22
135_71,218,Herbaceous,0.29
135_71,218,Shrubland,0.50
135_72,218,Forest,0.27
135_72,218,Herbaceous,0.20
135_72,218,Shrubland,0.52
135_73,218,Forest,0.28
135_73,218,Herbaceous,0.11
135_73,218,Shrubland,0.61
135_74,218,Forest,0.19
135_74,218,Herbaceous,0.58
135_74,218,Shrubland,0.23
135_75,216,Developed,0.01
135_75,216,Herbaceous,0.99
135_75,218,Developed,0.01
135_75,218,Forest,0.01
135_75,218,Herbaceous,0.95
135_75,218,Shrubland,0.04
135_76,216,Barren,0.01
135_76,216,Barren,0.00
135_76,216,Developed,0.24
135_76,216,Developed,0.09
135_76,216,Herbaceous,0.44
135_76,216,Herbaceous,0.81
135_76,216,Planted/Cultivated,0.27
135_76,216,Planted/Cultivated,0.08
135_76,216,Water,0.00
135_76,216,Water,0.01
135_76,216,Wetlands,0.02
135_76,216,Wetlands,0.00
135_76,218,Developed,0.02
135_76,218,Herbaceous,0.98
135_76,218,Water,0.01
135_77,216,Barren,0.01
135_77,216,Barren,0.01
135_77,216,Developed,0.07
135_77,216,Developed,0.03
135_77,216,Herbaceous,0.02
135_77,216,Herbaceous,0.04
135_77,216,Planted/Cultivated,0.90
135_77,216,Planted/Cultivated,0.91
135_77,216,Water,0.00
135_78,216,Barren,0.01
135_78,216,Developed,0.25
135_78,216,Planted/Cultivated,0.73
135_78,216,Shrubland,0.01
135_78,216,Water,0.00
135_79,216,Developed,0.06
135_79,216,Herbaceous,0.08
135_79,216,Planted/Cultivated,0.60
135_79,216,Shrubland,0.01
135_79,216,Water,0.01
135_79,216,Wetlands,0.24
13_58,002,Barren,0.00
13_58,002,Developed,0.02
13_58,002,Forest,0.61
13_58,002,Herbaceous,0.09
13_58,002,Shrubland,0.24
13_58,002,Wetlands,0.04
135_80,216,Developed,0.03
135_80,216,Herbaceous,0.28
135_80,216,Planted/Cultivated,0.02
135_80,216,Shrubland,0.00
135_80,216,Water,0.01
135_80,216,Wetlands,0.66
135_81,216,Developed,0.01
135_81,216,Herbaceous,0.66
135_81,216,Water,0.00
135_81,216,Wetlands,0.32
135_82,212,Barren,0.00
135_82,212,Developed,0.05
135_82,212,Herbaceous,0.72
135_82,212,Planted/Cultivated,0.02
135_82,212,Wetlands,0.20
135_82,216,Developed,0.05
135_82,216,Herbaceous,0.62
135_82,216,Planted/Cultivated,0.01
135_82,216,Wetlands,0.32
135_83,212,Barren,0.00
135_83,212,Developed,0.05
135_83,212,Herbaceous,0.34
135_83,212,Planted/Cultivated,0.45
135_83,212,Shrubland,0.01
135_83,212,Water,0.02
135_83,212,Wetlands,0.13
135_84,212,Developed,0.04
135_84,212,Herbaceous,0.48
135_84,212,Planted/Cultivated,0.32
135_84,212,Water,0.01
135_84,212,Wetlands,0.15
135_85,212,Developed,0.01
135_85,212,Herbaceous,0.48
135_85,212,Planted/Cultivated,0.45
135_85,212,Wetlands,0.06
135_86,210,Barren,0.05
135_86,210,Developed,0.01
135_86,210,Planted/Cultivated,0.95
135_86,212,Barren,0.00
135_86,212,Developed,0.02
135_86,212,Herbaceous,0.10
135_86,212,Planted/Cultivated,0.86
135_86,212,Shrubland,0.01
135_86,212,Wetlands,0.00
135_87,210,Barren,0.00
135_87,210,Developed,0.04
135_87,210,Herbaceous,0.00
135_87,210,Planted/Cultivated,0.95
135_87,210,Water,0.00
135_87,210,Wetlands,0.00
135_87,212,Barren,0.00
135_87,212,Developed,0.03
135_87,212,Herbaceous,0.22
135_87,212,Planted/Cultivated,0.73
135_87,212,Shrubland,0.02
135_88,210,Barren,0.00
135_88,210,Developed,0.05
135_88,210,Forest,0.01
135_88,210,Planted/Cultivated,0.93
135_88,210,Shrubland,0.01
135_88,212,Barren,0.00
135_88,212,Developed,0.08
135_88,212,Planted/Cultivated,0.92
135_89,210,Barren,0.02
135_89,210,Developed,0.06
135_89,210,Herbaceous,0.03
135_89,210,Planted/Cultivated,0.88
135_89,210,Wetlands,0.00
135_89,212,Developed,0.07
135_89,212,Herbaceous,0.16
135_89,212,Planted/Cultivated,0.77
13_59,002,Barren,0.02
13_59,002,Developed,0.04
13_59,002,Forest,0.33
13_59,002,Herbaceous,0.12
13_59,002,Shrubland,0.32
13_59,002,Wetlands,0.18
135_90,210,Barren,0.01
135_90,210,Developed,0.10
135_90,210,Herbaceous,0.06
135_90,210,Planted/Cultivated,0.83
135_90,210,Water,0.00
135_90,212,Barren,0.01
135_90,212,Developed,0.05
135_90,212,Herbaceous,0.04
135_90,212,Planted/Cultivated,0.90
135_90,212,Water,0.01
135_91,210,Barren,0.02
135_91,210,Developed,0.09
135_91,210,Forest,0.00
135_91,210,Herbaceous,0.02
135_91,210,Planted/Cultivated,0.86
135_91,210,Water,0.00
135_91,210,Wetlands,0.00
135_91,212,Barren,0.02
135_91,212,Developed,0.04
135_91,212,Planted/Cultivated,0.94
135_92,210,Barren,0.02
135_92,210,Developed,0.05
135_92,210,Herbaceous,0.02
135_92,210,Planted/Cultivated,0.89
135_92,210,Shrubland,0.01
135_92,212,Developed,0.33
135_92,212,Planted/Cultivated,0.67
135_93,210,Barren,0.01
135_93,210,Developed,0.05
135_93,210,Herbaceous,0.01
135_93,210,Planted/Cultivated,0.92
135_93,210,Water,0.00
135_93,212,Developed,0.05
135_93,212,Planted/Cultivated,0.95
135_94,210,Barren,0.01
135_94,210,Developed,0.07
135_94,210,Herbaceous,0.03
135_94,210,Planted/Cultivated,0.86
135_94,210,Shrubland,0.02
135_94,211,Barren,0.02
135_94,211,Developed,0.04
135_94,211,Herbaceous,0.02
135_94,211,Planted/Cultivated,0.93
135_94,212,Developed,0.02
135_94,212,Planted/Cultivated,0.98
135_95,210,Developed,0.14
135_95,210,Herbaceous,0.10
135_95,210,Planted/Cultivated,0.75
135_95,210,Wetlands,0.01
135_95,211,Barren,0.01
135_95,211,Developed,0.03
135_95,211,Forest,0.00
135_95,211,Herbaceous,0.77
135_95,211,Planted/Cultivated,0.18
135_95,211,Shrubland,0.01
135_96,211,Barren,0.01
135_96,211,Developed,0.05
135_96,211,Developed,0.03
135_96,211,Herbaceous,0.89
135_96,211,Herbaceous,0.84
135_96,211,Planted/Cultivated,0.11
135_96,211,Shrubland,0.00
135_96,211,Water,0.01
135_96,211,Wetlands,0.05
135_96,211,Wetlands,0.00
135_97,202,Barren,0.00
135_97,202,Developed,0.03
135_97,202,Developed,0.04
135_97,202,Herbaceous,0.96
135_97,202,Herbaceous,0.96
135_97,202,Water,0.00
135_97,202,Wetlands,0.01
135_97,211,Barren,0.01
135_97,211,Developed,0.02
135_97,211,Developed,0.00
135_97,211,Herbaceous,0.94
135_97,211,Herbaceous,0.99
135_97,211,Planted/Cultivated,0.01
135_97,211,Wetlands,0.02
135_98,202,Developed,0.00
135_98,202,Herbaceous,0.99
135_98,202,Shrubland,0.01
135_98,202,Wetlands,0.00
135_99,202,Developed,0.01
135_99,202,Forest,0.00
135_99,202,Herbaceous,0.99
135_99,202,Shrubland,0.01
13_60,002,Barren,0.01
13_60,002,Developed,0.03
13_60,002,Forest,0.44
13_60,002,Herbaceous,0.12
13_60,002,Shrubland,0.39
13_60,002,Wetlands,0.00
13_61,002,Barren,0.00
13_61,002,Developed,0.01
13_61,002,Forest,0.58
13_61,002,Herbaceous,0.11
13_61,002,Planted/Cultivated,0.00
13_61,002,Shrubland,0.29
136_100,199,Herbaceous,0.99
136_100,199,Herbaceous,1.00
136_100,199,Shrubland,0.01
136_100,199,Shrubland,0.00
136_100,202,Herbaceous,1.00
136_101,199,Developed,0.00
136_101,199,Forest,0.01
136_101,199,Herbaceous,0.94
136_101,199,Herbaceous,0.99
136_101,199,Shrubland,0.03
136_101,199,Shrubland,0.01
136_101,199,Water,0.00
136_101,199,Wetlands,0.01
136_101,201,Forest,0.01
136_101,201,Forest,0.00
136_101,201,Herbaceous,0.49
136_101,201,Herbaceous,0.96
136_101,201,Shrubland,0.05
136_101,201,Water,0.45
136_101,201,Water,0.03
136_101,201,Wetlands,0.00
136_102,199,Developed,0.01
136_102,199,Forest,0.03
136_102,199,Herbaceous,0.92
136_102,199,Shrubland,0.04
136_102,201,Developed,0.02
136_102,201,Forest,0.01
136_102,201,Herbaceous,0.93
136_102,201,Shrubland,0.04
136_103,199,Developed,0.06
136_103,199,Forest,0.23
136_103,199,Herbaceous,0.63
136_103,199,Shrubland,0.08
136_103,201,Developed,0.06
136_103,201,Forest,0.25
136_103,201,Herbaceous,0.52
136_103,201,Shrubland,0.17
136_104,199,Forest,0.75
136_104,199,Herbaceous,0.17
136_104,199,Shrubland,0.08
136_104,200,Developed,0.01
136_104,200,Forest,0.38
136_104,200,Herbaceous,0.38
136_104,200,Shrubland,0.24
136_104,201,Developed,0.04
136_104,201,Forest,0.66
136_104,201,Herbaceous,0.21
136_104,201,Shrubland,0.10
136_105,200,Developed,0.02
136_105,200,Forest,0.34
136_105,200,Herbaceous,0.51
136_105,200,Shrubland,0.13
136_106,200,Developed,0.04
136_106,200,Forest,0.43
136_106,200,Herbaceous,0.38
136_106,200,Shrubland,0.16
136_107,200,Developed,0.10
136_107,200,Forest,0.61
136_107,200,Herbaceous,0.16
136_107,200,Shrubland,0.13
136_107,200,Water,0.00
136_108,200,Developed,0.04
136_108,200,Forest,0.57
136_108,200,Herbaceous,0.26
136_108,200,Shrubland,0.13
136_108,200,Water,0.01
136_108,203,Forest,0.85
136_108,203,Herbaceous,0.06
136_108,203,Shrubland,0.09
136_109,203,Forest,0.76
136_109,203,Herbaceous,0.06
136_109,203,Shrubland,0.18
136_110,203,Developed,0.02
136_110,203,Forest,0.68
136_110,203,Herbaceous,0.09
136_110,203,Shrubland,0.21
136_111,203,Developed,0.11
136_111,203,Forest,0.46
136_111,203,Herbaceous,0.15
136_111,203,Shrubland,0.28
136_111,203,Water,0.00
136_112,203,Developed,0.07
136_112,203,Forest,0.64
136_112,203,Herbaceous,0.05
136_112,203,Shrubland,0.24
136_113,203,Forest,0.87
136_113,203,Herbaceous,0.00
136_113,203,Shrubland,0.13
136_114,203,Forest,0.88
136_114,203,Shrubland,0.12
136_115,203,Forest,0.49
136_115,203,Forest,0.34
136_115,203,Herbaceous,0.04
136_115,203,Herbaceous,0.05
136_115,203,Shrubland,0.44
136_115,203,Shrubland,0.60
136_115,203,Water,0.03
136_115,203,Water,0.00
136_116,203,Barren,0.00
136_116,203,Forest,0.49
136_116,203,Herbaceous,0.01
136_116,203,Shrubland,0.49
136_117,203,Developed,0.01
136_117,203,Forest,0.46
136_117,203,Herbaceous,0.06
136_117,203,Shrubland,0.46
136_117,203,Water,0.01
136_118,203,Barren,0.00
136_118,203,Developed,0.01
136_118,203,Forest,0.78
136_118,203,Shrubland,0.07
136_118,203,Water,0.14
136_119,203,Barren,0.00
136_119,203,Developed,0.01
136_119,203,Forest,0.79
136_119,203,Herbaceous,0.00
136_119,203,Shrubland,0.16
136_119,203,Water,0.03
136_120,203,Barren,0.03
136_120,203,Forest,0.78
136_120,203,Herbaceous,0.00
136_120,203,Shrubland,0.18
136_120,203,Water,0.00
136_121,203,Barren,0.01
136_121,203,Forest,0.89
136_121,203,Herbaceous,0.01
136_121,203,Shrubland,0.08
136_121,203,Water,0.01
136_121,203,Wetlands,0.01
136_122,203,Barren,0.01
136_122,203,Forest,0.91
136_122,203,Herbaceous,0.00
136_122,203,Shrubland,0.06
136_122,203,Water,0.00
136_122,203,Wetlands,0.02
136_123,203,Barren,0.01
136_123,203,Forest,0.89
136_123,203,Herbaceous,0.01
136_123,203,Shrubland,0.06
136_123,203,Water,0.00
136_123,203,Wetlands,0.03
136_124,203,Barren,0.12
136_124,203,Forest,0.75
136_124,203,Herbaceous,0.01
136_124,203,Shrubland,0.11
136_124,203,Water,0.00
136_124,222,Barren,0.15
136_124,222,Forest,0.13
136_124,222,Herbaceous,0.39
136_124,222,Shrubland,0.33
136_125,203,Barren,0.23
136_125,203,Forest,0.32
136_125,203,Herbaceous,0.04
136_125,203,Shrubland,0.40
136_125,203,Water,0.00
136_125,203,Wetlands,0.00
136_125,222,Barren,0.14
136_125,222,Forest,0.19
136_125,222,Herbaceous,0.27
136_125,222,Shrubland,0.40
136_125,222,Wetlands,0.00
136_126,203,Barren,0.12
136_126,203,Forest,0.40
136_126,203,Herbaceous,0.01
136_126,203,Shrubland,0.47
136_126,203,Water,0.00
136_126,203,Wetlands,0.00
136_127,203,Barren,0.36
136_127,203,Forest,0.13
136_127,203,Herbaceous,0.08
136_127,203,Shrubland,0.43
136_127,203,Water,0.00
136_127,203,Wetlands,0.00
136_128,203,Barren,0.54
136_128,203,Forest,0.08
136_128,203,Herbaceous,0.09
136_128,203,Shrubland,0.24
136_128,203,Water,0.03
136_128,203,Wetlands,0.02
136_129,203,Barren,0.77
136_129,203,Forest,0.00
136_129,203,Herbaceous,0.08
136_129,203,Shrubland,0.08
136_129,203,Water,0.07
136_130,203,Barren,0.88
136_130,203,Forest,0.00
136_130,203,Herbaceous,0.03
136_130,203,Shrubland,0.04
136_130,203,Water,0.05
136_130,277,Barren,0.77
136_130,277,Forest,0.02
136_130,277,Herbaceous,0.06
136_130,277,Shrubland,0.12
136_130,277,Water,0.04
136_131,277,Barren,0.15
136_131,277,Developed,0.00
136_131,277,Forest,0.30
136_131,277,Herbaceous,0.04
136_131,277,Shrubland,0.46
136_131,277,Water,0.05
136_131,277,Wetlands,0.00
136_132,277,Barren,0.08
136_132,277,Developed,0.02
136_132,277,Forest,0.24
136_132,277,Herbaceous,0.04
136_132,277,Shrubland,0.62
136_132,277,Wetlands,0.00
136_133,277,Barren,0.09
136_133,277,Forest,0.30
136_133,277,Herbaceous,0.03
136_133,277,Shrubland,0.57
136_133,277,Water,0.00
136_134,277,Barren,0.00
136_134,277,Forest,0.22
136_134,277,Herbaceous,0.16
136_134,277,Shrubland,0.60
136_134,277,Wetlands,0.01
136_135,277,Forest,0.19
136_135,277,Herbaceous,0.30
136_135,277,Shrubland,0.51
136_136,277,Forest,0.07
136_136,277,Herbaceous,0.11
136_136,277,Shrubland,0.82
136_136,277,Wetlands,0.00
136_137,277,Barren,0.01
136_137,277,Developed,0.02
136_137,277,Herbaceous,0.00
136_137,277,Planted/Cultivated,0.06
136_137,277,Shrubland,0.85
136_137,277,Wetlands,0.06
136_138,277,Barren,0.03
136_138,277,Developed,0.02
136_138,277,Planted/Cultivated,0.01
136_138,277,Shrubland,0.73
136_138,277,Water,0.05
136_138,277,Wetlands,0.17
136_139,277,Barren,0.01
136_139,277,Developed,0.01
136_139,277,Shrubland,0.91
136_139,277,Wetlands,0.07
136_140,277,Barren,0.00
136_140,277,Developed,0.01
136_140,277,Herbaceous,0.00
136_140,277,Shrubland,0.99
136_141,277,Forest,0.00
136_141,277,Herbaceous,0.00
136_141,277,Shrubland,1.00
136_142,277,Forest,0.14
136_142,277,Herbaceous,0.01
136_142,277,Shrubland,0.86
136_142,281,Forest,0.35
136_142,281,Herbaceous,0.05
136_142,281,Shrubland,0.60
136_143,277,Forest,0.15
136_143,277,Herbaceous,0.02
136_143,277,Shrubland,0.84
136_143,281,Forest,0.86
136_143,281,Herbaceous,0.01
136_143,281,Shrubland,0.13
136_144,277,Forest,0.61
136_144,277,Herbaceous,0.01
136_144,277,Shrubland,0.39
136_144,281,Forest,0.91
136_144,281,Shrubland,0.09
136_144,282,Forest,0.68
136_144,282,Shrubland,0.32
136_145,281,Forest,0.43
136_145,281,Shrubland,0.57
136_145,282,Developed,0.02
136_145,282,Forest,0.06
136_145,282,Herbaceous,0.01
136_145,282,Shrubland,0.91
136_146,282,Forest,0.04
136_146,282,Herbaceous,0.01
136_146,282,Shrubland,0.95
136_147,282,Barren,0.00
136_147,282,Shrubland,1.00
136_148,282,Barren,0.33
136_148,282,Shrubland,0.67
136_149,282,Barren,0.03
136_149,282,Shrubland,0.97
136_150,282,Barren,0.01
136_150,282,Shrubland,0.99
136_151,282,Barren,0.01
136_151,282,Shrubland,0.99
136_152,282,Barren,0.04
136_152,282,Shrubland,0.96
136_152,285,Shrubland,1.00
136_153,282,Shrubland,1.00
136_153,285,Barren,0.00
136_153,285,Shrubland,1.00
136_154,285,Barren,0.03
136_154,285,Shrubland,0.97
136_155,285,Barren,0.06
136_155,285,Shrubland,0.94
136_156,285,Shrubland,1.00
136_156,no data,Shrubland,1.00
136_157,285,Shrubland,1.00
136_157,no data,Herbaceous,0.00
136_157,no data,Shrubland,1.00
13_62,002,Barren,0.00
13_62,002,Developed,0.02
13_62,002,Forest,0.69
13_62,002,Herbaceous,0.05
13_62,002,Planted/Cultivated,0.01
13_62,002,Shrubland,0.22
13_62,002,Wetlands,0.00
13_63,001,Forest,0.98
13_63,001,Herbaceous,0.01
13_63,001,Shrubland,0.02
13_63,002,Barren,0.00
13_63,002,Developed,0.02
13_63,002,Forest,0.94
13_63,002,Herbaceous,0.01
13_63,002,Planted/Cultivated,0.00
13_63,002,Shrubland,0.03
13_64,001,Barren,0.00
13_64,001,Developed,0.03
13_64,001,Forest,0.96
13_64,001,Herbaceous,0.00
13_64,001,Shrubland,0.00
13_64,002,Developed,0.03
13_64,002,Forest,0.82
13_64,002,Herbaceous,0.10
13_64,002,Shrubland,0.05
136_47,060,Barren,0.01
136_47,060,Developed,0.14
136_47,060,Forest,0.14
136_47,060,Herbaceous,0.41
136_47,060,Planted/Cultivated,0.26
136_47,060,Shrubland,0.03
136_47,060,Water,0.00
136_47,060,Wetlands,0.01
136_47,no data,Barren,0.00
136_47,no data,Developed,0.00
136_47,no data,Forest,0.00
136_47,no data,Herbaceous,0.00
136_47,no data,Planted/Cultivated,0.00
136_47,no data,Water,0.99
136_47,no data,Wetlands,0.00
136_48,042,Developed,0.06
136_48,042,Forest,0.46
136_48,042,Herbaceous,0.32
136_48,042,Planted/Cultivated,0.05
136_48,042,Shrubland,0.11
136_48,042,Wetlands,0.00
136_48,060,Developed,0.03
136_48,060,Forest,0.39
136_48,060,Herbaceous,0.42
136_48,060,Planted/Cultivated,0.06
136_48,060,Shrubland,0.08
136_48,060,Water,0.01
136_48,060,Wetlands,0.00
136_48,no data,Developed,0.45
136_48,no data,Water,0.55
136_49,042,Developed,0.04
136_49,042,Forest,0.90
136_49,042,Herbaceous,0.04
136_49,042,Planted/Cultivated,0.00
136_49,042,Shrubland,0.02
136_49,060,Developed,0.04
136_49,060,Forest,0.90
136_49,060,Forest,0.83
136_49,060,Herbaceous,0.04
136_49,060,Herbaceous,0.02
136_49,060,Shrubland,0.02
136_49,060,Shrubland,0.14
136_49,060,Wetlands,0.00
13_65,001,Developed,0.03
13_65,001,Forest,0.97
13_65,001,Herbaceous,0.00
13_65,001,Shrubland,0.00
136_50,042,Developed,0.04
136_50,042,Forest,0.84
136_50,042,Shrubland,0.12
136_50,060,Developed,0.05
136_50,060,Developed,0.01
136_50,060,Forest,0.92
136_50,060,Forest,0.96
136_50,060,Herbaceous,0.00
136_50,060,Shrubland,0.03
136_50,060,Shrubland,0.03
136_51,042,Developed,0.06
136_51,042,Developed,0.18
136_51,042,Forest,0.93
136_51,042,Forest,0.82
136_51,042,Herbaceous,0.00
136_51,042,Shrubland,0.00
136_51,060,Developed,0.10
136_51,060,Developed,0.02
136_51,060,Forest,0.86
136_51,060,Forest,0.91
136_51,060,Herbaceous,0.00
136_51,060,Herbaceous,0.00
136_51,060,Shrubland,0.04
136_51,060,Shrubland,0.07
136_52,042,Developed,0.02
136_52,042,Developed,0.02
136_52,042,Forest,0.96
136_52,042,Forest,0.98
136_52,042,Herbaceous,0.00
136_52,042,Herbaceous,0.00
136_52,042,Shrubland,0.01
136_52,042,Shrubland,0.00
136_52,060,Developed,0.08
136_52,060,Forest,0.87
136_52,060,Herbaceous,0.00
136_52,060,Shrubland,0.05
136_52,060,Water,0.00
136_52,060,Wetlands,0.00
136_53,042,Developed,0.07
136_53,042,Developed,0.10
136_53,042,Forest,0.93
136_53,042,Forest,0.90
136_53,060,Developed,0.33
136_53,060,Developed,0.07
136_53,060,Forest,0.67
136_53,060,Forest,0.91
136_53,060,Herbaceous,0.00
136_53,060,Shrubland,0.03
136_54,044,Developed,0.31
136_54,044,Forest,0.69
136_54,060,Developed,0.03
136_54,060,Forest,0.91
136_54,060,Herbaceous,0.00
136_54,060,Shrubland,0.06
136_55,044,Developed,0.08
136_55,044,Forest,0.85
136_55,044,Herbaceous,0.01
136_55,044,Shrubland,0.05
136_55,044,Water,0.01
136_55,060,Developed,0.17
136_55,060,Forest,0.77
136_55,060,Herbaceous,0.01
136_55,060,Shrubland,0.05
136_56,044,Developed,0.14
136_56,044,Forest,0.73
136_56,044,Herbaceous,0.03
136_56,044,Planted/Cultivated,0.00
136_56,044,Shrubland,0.06
136_56,044,Water,0.04
136_56,044,Wetlands,0.00
136_56,060,Developed,1.00
136_57,044,Developed,0.33
136_57,044,Forest,0.51
136_57,044,Herbaceous,0.02
136_57,044,Shrubland,0.13
136_57,044,Water,0.01
136_57,044,Wetlands,0.00
136_58,044,Developed,0.22
136_58,044,Forest,0.67
136_58,044,Herbaceous,0.06
136_58,044,Shrubland,0.05
136_58,044,Water,0.00
136_58,044,Wetlands,0.00
136_59,044,Developed,0.55
136_59,044,Forest,0.35
136_59,044,Herbaceous,0.06
136_59,044,Shrubland,0.04
136_59,044,Water,0.01
136_59,044,Wetlands,0.00
13_66,001,Barren,0.00
13_66,001,Developed,0.00
13_66,001,Forest,0.92
13_66,001,Herbaceous,0.00
13_66,001,Shrubland,0.08
136_60,044,Developed,0.66
136_60,044,Forest,0.11
136_60,044,Herbaceous,0.15
136_60,044,Planted/Cultivated,0.03
136_60,044,Shrubland,0.06
136_60,044,Wetlands,0.00
136_61,044,Developed,0.32
136_61,044,Forest,0.14
136_61,044,Herbaceous,0.37
136_61,044,Planted/Cultivated,0.02
136_61,044,Shrubland,0.16
136_62,044,Developed,0.34
136_62,044,Forest,0.02
136_62,044,Herbaceous,0.33
136_62,044,Planted/Cultivated,0.24
136_62,044,Shrubland,0.05
136_62,044,Water,0.01
136_62,044,Wetlands,0.01
136_63,044,Developed,0.11
136_63,044,Forest,0.13
136_63,044,Herbaceous,0.68
136_63,044,Shrubland,0.08
136_63,044,Wetlands,0.00
136_64,044,Developed,0.06
136_64,044,Forest,0.31
136_64,044,Herbaceous,0.48
136_64,044,Planted/Cultivated,0.01
136_64,044,Shrubland,0.11
136_64,044,Water,0.01
136_64,044,Wetlands,0.01
136_65,044,Forest,0.54
136_65,044,Herbaceous,0.30
136_65,044,Shrubland,0.16
136_65,044,Wetlands,0.00
136_66,044,Forest,0.55
136_66,044,Herbaceous,0.13
136_66,044,Shrubland,0.32
136_67,044,Developed,0.00
136_67,044,Forest,0.54
136_67,044,Herbaceous,0.07
136_67,044,Shrubland,0.38
136_67,044,Water,0.00
136_67,044,Wetlands,0.00
136_68,044,Developed,0.00
136_68,044,Forest,0.30
136_68,044,Herbaceous,0.04
136_68,044,Shrubland,0.66
136_69,044,Developed,0.00
136_69,044,Forest,0.23
136_69,044,Herbaceous,0.03
136_69,044,Shrubland,0.74
136_69,063,Developed,0.01
136_69,063,Forest,0.21
136_69,063,Herbaceous,0.02
136_69,063,Shrubland,0.72
136_69,063,Water,0.01
136_69,063,Wetlands,0.01
136_69,218,Developed,0.01
136_69,218,Forest,0.43
136_69,218,Herbaceous,0.03
136_69,218,Shrubland,0.53
13_67,001,Barren,0.00
13_67,001,Forest,0.98
13_67,001,Herbaceous,0.00
13_67,001,Shrubland,0.01
136_70,218,Developed,0.02
136_70,218,Forest,0.12
136_70,218,Herbaceous,0.28
136_70,218,Shrubland,0.58
136_71,218,Developed,0.01
136_71,218,Forest,0.22
136_71,218,Herbaceous,0.22
136_71,218,Shrubland,0.55
136_71,218,Wetlands,0.00
136_72,218,Developed,0.01
136_72,218,Forest,0.32
136_72,218,Herbaceous,0.11
136_72,218,Shrubland,0.56
136_72,219,Herbaceous,0.09
136_72,219,Shrubland,0.91
136_73,218,Developed,0.01
136_73,218,Forest,0.29
